timestamp	pitch	roll	yaw	vgx	vgy	vgz	templ	temph	tof	h	bat	baro	time	agx	agy	agz	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.81	59.0	42.0	36.0	-1000.0	1636888170.418462	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.77	59.0	43.0	36.0	-998.0	1636888170.518697	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.78	59.0	41.0	37.0	-999.0	1636888170.62427	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.77	59.0	42.0	38.0	-996.0	1636888170.725738	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.77	59.0	41.0	36.0	-999.0	1636888170.826223	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.79	59.0	41.0	39.0	-999.0	1636888170.931395	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.75	59.0	42.0	38.0	-996.0	1636888171.030117	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.81	59.0	40.0	37.0	-997.0	1636888171.131918	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.82	59.0	41.0	38.0	-998.0	1636888171.237368	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.79	59.0	43.0	38.0	-999.0	1636888171.336586	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.81	59.0	43.0	37.0	-997.0	1636888171.442402	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.85	59.0	41.0	37.0	-998.0	1636888171.54061	
2.0	-2.0	0.0	0.0	0.0	0.0	80.0	83.0	10.0	0.0	26.0	967.78	59.0	41.0	38.0	-997.0	1636888171.645839	
2.0	-2.0	0.0	0.0	0.0	0.0	80.0	83.0	10.0	0.0	26.0	967.83	59.0	42.0	37.0	-996.0	1636888171.748291	
2.0	-2.0	0.0	0.0	0.0	0.0	80.0	83.0	10.0	0.0	26.0	967.81	59.0	40.0	38.0	-999.0	1636888171.84681	
2.0	-2.0	0.0	0.0	0.0	0.0	80.0	83.0	10.0	0.0	26.0	967.79	59.0	41.0	37.0	-999.0	1636888171.949601	
2.0	-2.0	0.0	0.0	0.0	0.0	80.0	83.0	10.0	0.0	26.0	967.73	59.0	40.0	38.0	-997.0	1636888172.050851	
2.0	-2.0	0.0	0.0	0.0	0.0	80.0	83.0	10.0	0.0	26.0	967.8	59.0	41.0	38.0	-1000.0	1636888172.103194	
2.0	-2.0	0.0	0.0	0.0	0.0	80.0	83.0	10.0	0.0	26.0	967.79	59.0	42.0	39.0	-998.0	1636888172.206999	
2.0	-2.0	0.0	0.0	0.0	0.0	80.0	83.0	10.0	0.0	26.0	967.76	59.0	42.0	37.0	-999.0	1636888172.307802	
2.0	-2.0	0.0	0.0	0.0	0.0	80.0	83.0	10.0	0.0	26.0	967.83	59.0	41.0	38.0	-998.0	1636888172.411016	
2.0	-2.0	0.0	0.0	0.0	0.0	80.0	83.0	10.0	0.0	26.0	967.76	59.0	43.0	37.0	-996.0	1636888172.512456	
2.0	-2.0	0.0	0.0	0.0	0.0	80.0	83.0	10.0	0.0	26.0	967.84	59.0	44.0	38.0	-997.0	1636888172.615174	
2.0	-2.0	0.0	0.0	0.0	0.0	80.0	83.0	10.0	0.0	26.0	967.75	59.0	42.0	38.0	-997.0	1636888172.716087	
2.0	-2.0	0.0	0.0	0.0	0.0	80.0	83.0	10.0	0.0	26.0	967.79	59.0	42.0	38.0	-996.0	1636888172.815948	
2.0	-2.0	0.0	0.0	0.0	0.0	80.0	83.0	10.0	0.0	26.0	967.82	59.0	40.0	37.0	-995.0	1636888172.920076	
2.0	-2.0	0.0	0.0	0.0	0.0	80.0	83.0	10.0	0.0	26.0	967.8	59.0	41.0	38.0	-996.0	1636888173.021389	
2.0	-2.0	0.0	0.0	0.0	0.0	80.0	83.0	10.0	0.0	26.0	967.78	59.0	42.0	37.0	-997.0	1636888173.125225	
2.0	-2.0	0.0	0.0	0.0	0.0	80.0	83.0	10.0	0.0	26.0	967.81	59.0	40.0	38.0	-998.0	1636888173.224487	
2.0	-2.0	0.0	0.0	0.0	0.0	80.0	83.0	10.0	0.0	26.0	967.74	59.0	41.0	38.0	-996.0	1636888173.327222	
2.0	-2.0	0.0	0.0	0.0	0.0	80.0	83.0	10.0	0.0	26.0	967.77	59.0	41.0	37.0	-998.0	1636888173.430162	
2.0	-2.0	0.0	0.0	0.0	0.0	80.0	83.0	10.0	0.0	26.0	967.73	59.0	41.0	39.0	-996.0	1636888173.530589	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.77	59.0	41.0	38.0	-1000.0	1636888173.633838	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.84	59.0	41.0	38.0	-1000.0	1636888173.736453	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.76	59.0	41.0	38.0	-999.0	1636888173.837586	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.76	59.0	41.0	37.0	-999.0	1636888173.939682	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.81	59.0	41.0	37.0	-1000.0	1636888174.044398	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.74	59.0	41.0	37.0	-999.0	1636888174.144515	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.78	59.0	42.0	37.0	-1001.0	1636888174.244375	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.78	59.0	40.0	37.0	-997.0	1636888174.346381	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.79	59.0	41.0	38.0	-998.0	1636888174.45136	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.76	59.0	41.0	37.0	-996.0	1636888174.551001	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	82.0	10.0	0.0	26.0	967.78	59.0	40.0	37.0	-996.0	1636888174.6524	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	82.0	10.0	0.0	26.0	967.75	59.0	42.0	37.0	-998.0	1636888174.75739	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	82.0	10.0	0.0	26.0	967.78	59.0	41.0	38.0	-999.0	1636888174.855735	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	82.0	10.0	0.0	26.0	967.77	59.0	42.0	37.0	-995.0	1636888175.028338	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	82.0	10.0	0.0	26.0	967.79	59.0	41.0	37.0	-999.0	1636888175.173457	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	82.0	10.0	0.0	26.0	967.78	59.0	41.0	37.0	-1001.0	1636888175.173457	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	82.0	10.0	0.0	26.0	967.75	59.0	41.0	37.0	-996.0	1636888175.268338	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	82.0	10.0	0.0	26.0	967.77	59.0	41.0	38.0	-1000.0	1636888175.432681	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	82.0	10.0	0.0	26.0	967.75	59.0	41.0	37.0	-998.0	1636888175.432681	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	82.0	10.0	0.0	26.0	967.82	59.0	42.0	38.0	-998.0	1636888175.575576	
2.0	-2.0	0.0	0.0	0.0	0.0	80.0	83.0	10.0	0.0	26.0	967.78	59.0	41.0	37.0	-998.0	1636888175.779129	
2.0	-2.0	0.0	0.0	0.0	0.0	80.0	83.0	10.0	0.0	26.0	967.78	59.0	39.0	39.0	-999.0	1636888175.779129	
2.0	-2.0	0.0	0.0	0.0	0.0	80.0	83.0	10.0	0.0	26.0	967.74	59.0	42.0	39.0	-996.0	1636888175.838566	
2.0	-2.0	0.0	0.0	0.0	0.0	80.0	83.0	10.0	0.0	26.0	967.77	59.0	42.0	38.0	-1001.0	1636888175.929975	
2.0	-2.0	0.0	0.0	0.0	0.0	80.0	83.0	10.0	0.0	26.0	967.71	59.0	41.0	38.0	-998.0	1636888176.088682	
2.0	-2.0	0.0	0.0	0.0	0.0	80.0	83.0	10.0	0.0	26.0	967.79	59.0	41.0	37.0	-998.0	1636888176.230107	
2.0	-2.0	0.0	0.0	0.0	0.0	80.0	83.0	10.0	0.0	26.0	967.76	59.0	41.0	38.0	-998.0	1636888176.236341	
2.0	-2.0	0.0	0.0	0.0	0.0	80.0	83.0	10.0	0.0	26.0	967.79	59.0	39.0	38.0	-997.0	1636888176.395324	
2.0	-2.0	0.0	0.0	0.0	0.0	80.0	83.0	10.0	0.0	26.0	967.78	59.0	40.0	37.0	-999.0	1636888176.537379	
2.0	-2.0	0.0	0.0	0.0	0.0	80.0	83.0	10.0	0.0	26.0	967.76	59.0	42.0	39.0	-1000.0	1636888176.541372	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.8	59.0	40.0	38.0	-998.0	1636888176.701398	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.8	59.0	41.0	38.0	-996.0	1636888176.846556	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.77	59.0	43.0	37.0	-998.0	1636888176.848442	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.74	59.0	43.0	36.0	-996.0	1636888177.009674	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.75	59.0	40.0	37.0	-997.0	1636888177.150776	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.77	59.0	41.0	37.0	-998.0	1636888177.154743	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.76	59.0	41.0	37.0	-1000.0	1636888177.315936	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.81	59.0	41.0	38.0	-998.0	1636888177.459228	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.79	59.0	41.0	37.0	-997.0	1636888177.459228	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.76	59.0	41.0	38.0	-998.0	1636888177.621438	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.78	59.0	41.0	38.0	-997.0	1636888177.764843	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.74	59.0	42.0	38.0	-999.0	1636888177.768776	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.77	59.0	33.0	39.0	-994.0	1636888177.931626	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.77	59.0	36.0	43.0	-1003.0	1636888178.07327	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.77	59.0	21.0	51.0	-1009.0	1636888178.075828	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.77	59.0	48.0	48.0	-1003.0	1636888178.238903	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.77	59.0	28.0	28.0	-996.0	1636888178.381857	
0.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.77	59.0	29.0	-9.0	-1024.0	1636888178.381857	
-2.0	0.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.77	59.0	8.0	-13.0	-1124.0	1636888178.542924	
-2.0	2.0	0.0	0.0	0.0	-2.0	81.0	83.0	10.0	0.0	26.0	967.77	59.0	21.0	-17.0	-1274.0	1636888178.687667	
0.0	2.0	0.0	1.0	0.0	-4.0	81.0	83.0	10.0	0.0	26.0	967.77	60.0	51.0	-3.0	-1245.0	1636888178.687667	
3.0	0.0	0.0	1.0	0.0	-6.0	81.0	83.0	13.0	0.0	26.0	967.91	60.0	56.0	-32.0	-1152.0	1636888178.853711	
4.0	0.0	0.0	1.0	0.0	-7.0	81.0	83.0	21.0	0.0	26.0	968.17	60.0	49.0	-32.0	-1096.0	1636888178.88956	
4.0	1.0	0.0	1.0	0.0	-7.0	81.0	83.0	31.0	10.0	26.0	968.23	60.0	52.0	-24.0	-1042.0	1636888178.988793	
4.0	1.0	0.0	0.0	0.0	-7.0	81.0	83.0	37.0	10.0	26.0	968.31	60.0	48.0	-23.0	-988.0	1636888179.038311	
4.0	1.0	0.0	0.0	0.0	-7.0	81.0	83.0	46.0	20.0	26.0	968.37	60.0	45.0	-17.0	-949.0	1636888179.142348	
3.0	1.0	0.0	0.0	0.0	-6.0	81.0	83.0	55.0	30.0	26.0	968.5	60.0	49.0	-7.0	-901.0	1636888179.245086	
3.0	0.0	0.0	0.0	0.0	-5.0	81.0	83.0	63.0	30.0	26.0	968.58	60.0	65.0	-19.0	-886.0	1636888179.347885	
3.0	0.0	0.0	0.0	0.0	-4.0	81.0	83.0	70.0	40.0	26.0	968.6	60.0	67.0	-19.0	-873.0	1636888179.450093	
3.0	0.0	0.0	0.0	0.0	-3.0	81.0	83.0	78.0	40.0	26.0	968.62	60.0	51.0	-9.0	-880.0	1636888179.549536	
3.0	0.0	0.0	0.0	0.0	-2.0	81.0	83.0	83.0	50.0	26.0	968.61	61.0	57.0	-21.0	-895.0	1636888179.650823	
3.0	0.0	0.0	0.0	0.0	-1.0	81.0	83.0	89.0	50.0	26.0	968.73	61.0	36.0	-8.0	-893.0	1636888179.754288	
3.0	1.0	0.0	0.0	0.0	0.0	81.0	83.0	91.0	50.0	26.0	968.75	61.0	49.0	-16.0	-907.0	1636888179.856348	
3.0	1.0	0.0	0.0	0.0	0.0	81.0	83.0	94.0	50.0	26.0	968.76	61.0	65.0	-29.0	-923.0	1636888179.957952	
3.0	1.0	0.0	0.0	0.0	0.0	81.0	83.0	96.0	60.0	26.0	968.77	61.0	69.0	-30.0	-937.0	1636888180.062144	
3.0	1.0	0.0	0.0	0.0	0.0	81.0	83.0	96.0	60.0	26.0	968.74	61.0	58.0	-17.0	-968.0	1636888180.176884	
3.0	1.0	0.0	0.0	0.0	0.0	81.0	83.0	97.0	60.0	26.0	968.81	61.0	64.0	-18.0	-953.0	1636888180.263539	
3.0	1.0	0.0	0.0	0.0	0.0	81.0	83.0	97.0	60.0	26.0	968.83	61.0	51.0	-2.0	-968.0	1636888180.364831	
3.0	1.0	0.0	0.0	0.0	1.0	81.0	83.0	98.0	60.0	26.0	968.85	61.0	64.0	-16.0	-970.0	1636888180.466246	
4.0	1.0	0.0	0.0	0.0	1.0	81.0	83.0	97.0	60.0	26.0	968.82	61.0	62.0	-26.0	-968.0	1636888180.568777	
4.0	1.0	0.0	0.0	0.0	1.0	80.0	83.0	96.0	60.0	26.0	968.76	62.0	49.0	-19.0	-987.0	1636888180.6704	
3.0	1.0	0.0	0.0	0.0	1.0	80.0	83.0	94.0	60.0	26.0	968.77	62.0	50.0	-10.0	-996.0	1636888180.775897	
3.0	1.0	0.0	0.0	0.0	1.0	80.0	83.0	94.0	60.0	26.0	968.73	62.0	61.0	-13.0	-996.0	1636888180.878108	
3.0	1.0	0.0	0.0	0.0	1.0	80.0	83.0	91.0	60.0	26.0	968.75	62.0	51.0	-16.0	-1031.0	1636888180.976903	
2.0	1.0	0.0	0.0	0.0	0.0	80.0	83.0	89.0	60.0	26.0	968.78	62.0	67.0	-10.0	-1195.0	1636888181.082579	
3.0	1.0	0.0	0.0	0.0	-2.0	80.0	83.0	89.0	60.0	26.0	968.83	62.0	64.0	-22.0	-1199.0	1636888181.184083	
3.0	0.0	0.0	0.0	0.0	-4.0	80.0	83.0	92.0	60.0	26.0	968.84	62.0	55.0	-20.0	-1186.0	1636888181.283948	
2.0	0.0	0.0	0.0	0.0	-5.0	80.0	83.0	98.0	70.0	26.0	968.82	62.0	70.0	-30.0	-1161.0	1636888181.386975	
2.0	0.0	0.0	0.0	0.0	-7.0	80.0	83.0	103.0	70.0	26.0	968.94	62.0	63.0	-29.0	-1133.0	1636888181.488581	
3.0	0.0	0.0	0.0	0.0	-8.0	80.0	83.0	113.0	80.0	26.0	968.98	62.0	65.0	-19.0	-1103.0	1636888181.593233	
3.0	1.0	0.0	0.0	0.0	-9.0	80.0	82.0	126.0	90.0	26.0	969.04	63.0	55.0	-11.0	-1075.0	1636888181.694758	
2.0	0.0	0.0	0.0	0.0	-9.0	80.0	82.0	136.0	100.0	26.0	969.16	63.0	53.0	-23.0	-1037.0	1636888181.796433	
